"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"76.12","all","4 yr.","excluded","with","5","Male","Logit","curr_pts_grp10-150",2.48048596474908,0.0130321356754085,190.336106569986,0
"76.13","all","4 yr.","excluded","with","5","Male","Logit","policyTRUE:age_grp16-19",0.631164266686449,1.12131601799751,0.562878132975934,0.573517871352477
"76.14","all","4 yr.","excluded","with","5","Male","Logit","policyTRUE:age_grp20-24",0.479469557871186,1.12117934699086,0.427647511665316,0.668907769438968
"76.15","all","4 yr.","excluded","with","5","Male","Logit","policyTRUE:age_grp25-34",0.408642590323003,1.12115682839824,0.364482987546727,0.715497375387125
"76.16","all","4 yr.","excluded","with","5","Male","Logit","policyTRUE:age_grp35-44",0.404290345240855,1.12122409767961,0.360579429284065,0.718413869269366
"76.17","all","4 yr.","excluded","with","5","Male","Logit","policyTRUE:age_grp45-54",0.344858876824553,1.12129782804003,0.307553326333779,0.758422239891603
"76.18","all","4 yr.","excluded","with","5","Male","Logit","policyTRUE:age_grp55-64",0.37652116655469,1.1215869576747,0.335703945180767,0.737094130490544
"76.19","all","4 yr.","excluded","with","5","Male","Logit","policyTRUE:age_grp65-199",0.384355293133428,1.12257227287881,0.342388015827043,0.732058906099108
"77","all","4 yr.","excluded","no","7","Male","Logit","(Intercept)",-16.4266695945546,0.985163857783055,-16.6740481441535,2.02409992162011e-62
"77.1","all","4 yr.","excluded","no","7","Male","Logit","policyTRUE",-0.732372138169846,0.0192861177528524,-37.9740571718499,0
"77.2","all","4 yr.","excluded","no","7","Male","Logit","age_grp16-19",4.63769582751104,0.985424828254408,4.70629082456376,2.52264571607732e-06
"77.3","all","4 yr.","excluded","no","7","Male","Logit","age_grp20-24",4.23534892073303,0.98531026588364,4.29849263463698,1.71963614525633e-05
"77.4","all","4 yr.","excluded","no","7","Male","Logit","age_grp25-34",3.53184085222021,0.985290820741537,3.58456688915677,0.000337638028694997
"77.5","all","4 yr.","excluded","no","7","Male","Logit","age_grp35-44",2.63272679552933,0.985482468187042,2.67151053470557,0.00755107022344204
"77.6","all","4 yr.","excluded","no","7","Male","Logit","age_grp45-54",1.92855195609991,0.985827792311482,1.95627671601549,0.0504325655283514
"77.7","all","4 yr.","excluded","no","7","Male","Logit","age_grp55-64",1.17277927404441,0.987276663678032,1.18789323924188,0.234875473621921
"77.8","all","4 yr.","excluded","no","7","Male","Logit","age_grp65-199",0.121189561521502,0.993546247872069,0.121976769356293,0.902917416240761
"77.9","all","4 yr.","excluded","no","7","Male","Logit","curr_pts_grp1-3",1.09954624361893,0.0251161796002522,43.7784034482652,0
"77.10","all","4 yr.","excluded","no","7","Male","Logit","curr_pts_grp4-6",1.65703504636676,0.0283337717151875,58.4826850100777,0
"77.11","all","4 yr.","excluded","no","7","Male","Logit","curr_pts_grp7-9",2.04935580570516,0.0329532242653051,62.1898418560162,0
"77.12","all","4 yr.","excluded","no","7","Male","Logit","curr_pts_grp10-150",2.75222931539876,0.0276985600596385,99.3636242993448,0
"78","all","4 yr.","excluded","with","7","Male","Logit","(Intercept)",-16.039840571156,1.00002011434257,-16.0395179467973,6.76776264538084e-58
"78.1","all","4 yr.","excluded","with","7","Male","Logit","policyTRUE",-7.22602675181983,22.6860063978621,-0.318523526137276,0.750087851926953
"78.2","all","4 yr.","excluded","with","7","Male","Logit","age_grp16-19",4.20998847403966,1.00046184328545,4.20804501670383,2.57589558353143e-05
"78.3","all","4 yr.","excluded","with","7","Male","Logit","age_grp20-24",3.82279670015006,1.00025866754891,3.82180812241063,0.000132476753392828
"78.4","all","4 yr.","excluded","with","7","Male","Logit","age_grp25-34",3.18364582229999,1.00022986184338,3.18291419177655,0.00145800816218152
"78.5","all","4 yr.","excluded","with","7","Male","Logit","age_grp35-44",2.25187851738528,1.00052208338879,2.25070346249442,0.0244043253258278
"78.6","all","4 yr.","excluded","with","7","Male","Logit","age_grp45-54",1.54940472167576,1.00105896913207,1.54776568559104,0.12167872092017
"78.7","all","4 yr.","excluded","with","7","Male","Logit","age_grp55-64",0.749735885764053,1.00342302321118,0.747178277178379,0.454955954762892
"78.8","all","4 yr.","excluded","with","7","Male","Logit","age_grp65-199",-0.0166286318440165,1.01015272673066,-0.0164615027054719,0.986866214314254
"78.9","all","4 yr.","excluded","with","7","Male","Logit","curr_pts_grp1-3",1.10032388221526,0.0251189777853017,43.8044848647905,0
"78.10","all","4 yr.","excluded","with","7","Male","Logit","curr_pts_grp4-6",1.65817296893335,0.0283385138360091,58.5130532436867,0
"78.11","all","4 yr.","excluded","with","7","Male","Logit","curr_pts_grp7-9",2.05098326896513,0.0329590457470137,62.2282357537903,0
"78.12","all","4 yr.","excluded","with","7","Male","Logit","curr_pts_grp10-150",2.75207081719559,0.0277082021493706,99.3233268026416,0
"78.13","all","4 yr.","excluded","with","7","Male","Logit","policyTRUE:age_grp16-19",6.59921150879373,22.68605333773,0.290892885181503,0.771133242939305
"78.14","all","4 yr.","excluded","with","7","Male","Logit","policyTRUE:age_grp20-24",6.56468337894198,22.6860318236249,0.289371161513826,0.772297361205925
"78.15","all","4 yr.","excluded","with","7","Male","Logit","policyTRUE:age_grp25-34",6.37746147935234,22.6860342037011,0.281118393020491,0.77861959420214
"78.16","all","4 yr.","excluded","with","7","Male","Logit","policyTRUE:age_grp35-44",6.47443472739181,22.6860731733491,0.285392481894918,0.775343466728091
"78.17","all","4 yr.","excluded","with","7","Male","Logit","policyTRUE:age_grp45-54",6.47051569643402,22.686139136649,0.285218902055529,0.77547643979991
"78.18","all","4 yr.","excluded","with","7","Male","Logit","policyTRUE:age_grp55-64",6.59045027431843,22.6864022391103,0.290502222646692,0.771432050636295
"78.19","all","4 yr.","excluded","with","7","Male","Logit","policyTRUE:age_grp65-199",5.55979206121768,22.6884596892976,0.245049339503655,0.806418228316635
"79","all","4 yr.","excluded","no","9+","Male","Logit","(Intercept)",-12.2915848923397,0.121554557887729,-101.11990126847,0
"79.1","all","4 yr.","excluded","no","9+","Male","Logit","policyTRUE",-0.248992681711757,0.0169881166687431,-14.6568737763548,1.21750932013969e-48
"79.2","all","4 yr.","excluded","no","9+","Male","Logit","age_grp16-19",0.554104807719149,0.123687953047127,4.47986076306094,7.46917469528644e-06
"79.3","all","4 yr.","excluded","no","9+","Male","Logit","age_grp20-24",-0.00855650654040482,0.12295610618398,-0.0695899277064097,0.944520054031058
"79.4","all","4 yr.","excluded","no","9+","Male","Logit","age_grp25-34",-0.700061882875098,0.122733321039076,-5.70392683053211,1.17078350165061e-08
"79.5","all","4 yr.","excluded","no","9+","Male","Logit","age_grp35-44",-1.13063194225901,0.123303138840996,-9.16953090478101,4.75081867144241e-20
"79.6","all","4 yr.","excluded","no","9+","Male","Logit","age_grp45-54",-1.34253945854987,0.123642372809784,-10.8582472823882,1.822128488601e-27
"79.7","all","4 yr.","excluded","no","9+","Male","Logit","age_grp55-64",-1.54301222172578,0.125261363616135,-12.3183412441074,7.21633450716275e-35
"79.8","all","4 yr.","excluded","no","9+","Male","Logit","age_grp65-199",-1.14026638906599,0.124742258349779,-9.14097920103925,6.18893718938652e-20
"79.9","all","4 yr.","excluded","no","9+","Male","Logit","curr_pts_grp1-3",0.799254487261307,0.0219128551163216,36.4742286214446,2.84180022738789e-291
"79.10","all","4 yr.","excluded","no","9+","Male","Logit","curr_pts_grp4-6",1.22956493114546,0.0272754675454546,45.0795180356264,0
"79.11","all","4 yr.","excluded","no","9+","Male","Logit","curr_pts_grp7-9",1.56308301349639,0.0339993063715666,45.9739677161057,0
"79.12","all","4 yr.","excluded","no","9+","Male","Logit","curr_pts_grp10-150",2.15988906207102,0.0293457893128885,73.6013279125673,0
"80","all","4 yr.","excluded","with","9+","Male","Logit","(Intercept)",-12.2331061838856,0.156228018597992,-78.3028953043563,0
"80.1","all","4 yr.","excluded","with","9+","Male","Logit","policyTRUE",-0.390033246525527,0.247809213100367,-1.57392552781142,0.115504667432657
"80.2","all","4 yr.","excluded","with","9+","Male","Logit","age_grp16-19",0.509351277094414,0.159572996441186,3.19196410704832,0.00141308891305598
"80.3","all","4 yr.","excluded","with","9+","Male","Logit","age_grp20-24",-0.0626122693823008,0.158371507574712,-0.39535059267377,0.692584166532597
"80.4","all","4 yr.","excluded","with","9+","Male","Logit","age_grp25-34",-0.738127480505748,0.158142183904881,-4.66749264667872,3.04897658063542e-06
"80.5","all","4 yr.","excluded","with","9+","Male","Logit","age_grp35-44",-1.20306519886756,0.159013220105877,-7.56581872920072,3.8542922039851e-14
"80.6","all","4 yr.","excluded","with","9+","Male","Logit","age_grp45-54",-1.39108522378117,0.159540927727859,-8.71930007925021,2.79926778290649e-18
"80.7","all","4 yr.","excluded","with","9+","Male","Logit","age_grp55-64",-1.62905107681092,0.162155420996279,-10.0462326008102,9.5446853047043e-24
"80.8","all","4 yr.","excluded","with","9+","Male","Logit","age_grp65-199",-1.25845378980421,0.161624240198597,-7.78629361695915,6.9003488997082e-15
"80.9","all","4 yr.","excluded","with","9+","Male","Logit","curr_pts_grp1-3",0.79886164843766,0.0219122985096219,36.4572273459525,5.28497109076359e-291
"80.10","all","4 yr.","excluded","with","9+","Male","Logit","curr_pts_grp4-6",1.2292822356156,0.0272744922682119,45.0707651503493,0
"80.11","all","4 yr.","excluded","with","9+","Male","Logit","curr_pts_grp7-9",1.5627851115412,0.0339996945782272,45.9646808869273,0
"80.12","all","4 yr.","excluded","with","9+","Male","Logit","curr_pts_grp10-150",2.16079767640194,0.0293455483798758,73.632894789717,0
"80.13","all","4 yr.","excluded","with","9+","Male","Logit","policyTRUE:age_grp16-19",0.112411231561516,0.252090365102639,0.445916413805613,0.655657625306081
"80.14","all","4 yr.","excluded","with","9+","Male","Logit","policyTRUE:age_grp20-24",0.131265133920974,0.250558983331662,0.523889154463963,0.600355638635133
"80.15","all","4 yr.","excluded","with","9+","Male","Logit","policyTRUE:age_grp25-34",0.0961299586256213,0.250441164908264,0.383842483166988,0.70109519846961
"80.16","all","4 yr.","excluded","with","9+","Male","Logit","policyTRUE:age_grp35-44",0.172220605232355,0.251677140025388,0.684291808207064,0.493790918731263
"80.17","all","4 yr.","excluded","with","9+","Male","Logit","policyTRUE:age_grp45-54",0.11966604682276,0.252409203711046,0.474095417533789,0.635431866230518
"80.18","all","4 yr.","excluded","with","9+","Male","Logit","policyTRUE:age_grp55-64",0.199067113375599,0.255609857775073,0.778792786429899,0.436101787704791
"80.19","all","4 yr.","excluded","with","9+","Male","Logit","policyTRUE:age_grp65-199",0.262857436406179,0.25462465760522,1.03233299900485,0.301916147405307
"81","all","4 yr.","excluded","no","all","Female","Logit","(Intercept)",-9.99273852060628,0.0652126915030434,-153.233033176371,0
"81.1","all","4 yr.","excluded","no","all","Female","Logit","policyTRUE",-0.0279736539145322,0.00186688367410346,-14.9841440591986,9.32187601542641e-51
"81.2","all","4 yr.","excluded","no","all","Female","Logit","age_grp16-19",1.79780194046033,0.0653797029466647,27.4978603363637,1.86217688961027e-166
"81.3","all","4 yr.","excluded","no","all","Female","Logit","age_grp20-24",1.77841537902288,0.0652689270641976,27.2475044254007,1.77895432553914e-163
"81.4","all","4 yr.","excluded","no","all","Female","Logit","age_grp25-34",1.63204696833452,0.0652370853458097,25.0171656149772,3.97692970519076e-138
"81.5","all","4 yr.","excluded","no","all","Female","Logit","age_grp35-44",1.57849201716118,0.0652351474624183,24.1969563734112,2.39506216946748e-129
"81.6","all","4 yr.","excluded","no","all","Female","Logit","age_grp45-54",1.38864327065805,0.0652387917281349,21.2855455147735,1.54538132677637e-100
"81.7","all","4 yr.","excluded","no","all","Female","Logit","age_grp55-64",1.13670305664051,0.0652672126958638,17.4161421897606,6.22344125509954e-68
"81.8","all","4 yr.","excluded","no","all","Female","Logit","age_grp65-199",0.755680901706144,0.065341539082939,11.5650918590538,6.19249904684278e-31
"81.9","all","4 yr.","excluded","no","all","Female","Logit","curr_pts_grp1-3",1.15304962645713,0.00223489181088517,515.930847677338,0
"81.10","all","4 yr.","excluded","no","all","Female","Logit","curr_pts_grp4-6",1.67739187318285,0.00331807206616846,505.532079994818,0
"81.11","all","4 yr.","excluded","no","all","Female","Logit","curr_pts_grp7-9",1.95139765896388,0.00529871656977127,368.277418365126,0
"81.12","all","4 yr.","excluded","no","all","Female","Logit","curr_pts_grp10-150",2.19705514659953,0.00710684137999899,309.146501114091,0
"82","all","4 yr.","excluded","with","all","Female","Logit","(Intercept)",-9.96922265071472,0.0928341467359943,-107.387453875842,0
"82.1","all","4 yr.","excluded","with","all","Female","Logit","policyTRUE",-0.0738931869522668,0.13040946604838,-0.566624411489068,0.57096938600814
"82.2","all","4 yr.","excluded","with","all","Female","Logit","age_grp16-19",1.76545298010897,0.0931025497433831,18.9624557541663,3.48486384208858e-80
"82.3","all","4 yr.","excluded","with","all","Female","Logit","age_grp20-24",1.75754928481563,0.0929227270540859,18.9140949747702,8.7306365889497e-80
"82.4","all","4 yr.","excluded","with","all","Female","Logit","age_grp25-34",1.62211430013169,0.0928769205705624,17.4652033052636,2.63759975159983e-68
"82.5","all","4 yr.","excluded","with","all","Female","Logit","age_grp35-44",1.5528363315502,0.092873963961729,16.719823999222,9.39964042806303e-63
"82.6","all","4 yr.","excluded","with","all","Female","Logit","age_grp45-54",1.36595864845645,0.09288141823067,14.7064792342437,5.85767606651721e-49
"82.7","all","4 yr.","excluded","with","all","Female","Logit","age_grp55-64",1.10693872797853,0.0929255838878276,11.9120987102404,1.02367791225104e-32
"82.8","all","4 yr.","excluded","with","all","Female","Logit","age_grp65-199",0.684967183549277,0.0930495946227406,7.36131292485906,1.82110098286491e-13
"82.9","all","4 yr.","excluded","with","all","Female","Logit","curr_pts_grp1-3",1.15301744483319,0.002234834542443,515.9296685887,0
"82.10","all","4 yr.","excluded","with","all","Female","Logit","curr_pts_grp4-6",1.67753774407376,0.00331804239630475,505.580563389426,0
"82.11","all","4 yr.","excluded","with","all","Female","Logit","curr_pts_grp7-9",1.95171877589718,0.00529879966152376,368.332245143974,0
"82.12","all","4 yr.","excluded","with","all","Female","Logit","curr_pts_grp10-150",2.19782248908823,0.00710780170966984,309.212690345341,0
"82.13","all","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp16-19",0.0620029818944892,0.130754754923391,0.47419294182316,0.635362326116636
"82.14","all","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp20-24",0.0407001083043407,0.130527638775074,0.311812185421322,0.7551832628112
"82.15","all","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp25-34",0.0194300141909094,0.130466359022626,0.14892738891824,0.88161092898154
"82.16","all","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp35-44",0.0500993810562392,0.130463211291922,0.384011558201935,0.700969880874251
"82.17","all","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp45-54",0.0442806741792308,0.130473052646954,0.339385591743986,0.734319271312272
"82.18","all","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp55-64",0.0577407896945315,0.130532017379363,0.442349630793804,0.658236221715365
"82.19","all","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp65-199",0.132345962663837,0.130685052522983,1.0127092587009,0.311199054124904
"83","all","4 yr.","excluded","no","1","Female","Logit","(Intercept)",-13.4977520505122,0.352966128742425,-38.2409272487505,0
"83.1","all","4 yr.","excluded","no","1","Female","Logit","policyTRUE",0.214531524030707,0.00619361023193837,34.6375564488124,6.87684122649316e-263
"83.2","all","4 yr.","excluded","no","1","Female","Logit","age_grp16-19",3.00001450930924,0.353240847274649,8.49283012555085,2.0166496109162e-17
"83.3","all","4 yr.","excluded","no","1","Female","Logit","age_grp20-24",2.78218960246011,0.353078743854483,7.87979919744688,3.27907611734749e-15
"83.4","all","4 yr.","excluded","no","1","Female","Logit","age_grp25-34",2.67155114965944,0.353010383562926,7.5679109568833,3.79273802113407e-14
"83.5","all","4 yr.","excluded","no","1","Female","Logit","age_grp35-44",2.59142879861964,0.35300806857509,7.34099027560444,2.12019216362286e-13
"83.6","all","4 yr.","excluded","no","1","Female","Logit","age_grp45-54",2.41870005449298,0.353013862833677,6.85157244273025,7.30425927883695e-12
"83.7","all","4 yr.","excluded","no","1","Female","Logit","age_grp55-64",2.18514005259401,0.353067052378706,6.18902284388233,6.05383106639514e-10
"83.8","all","4 yr.","excluded","no","1","Female","Logit","age_grp65-199",1.78604323804603,0.353212673466716,5.05656612067838,4.26872911001318e-07
"83.9","all","4 yr.","excluded","no","1","Female","Logit","curr_pts_grp1-3",1.09294574877927,0.00733789192307122,148.945468294908,0
"83.10","all","4 yr.","excluded","no","1","Female","Logit","curr_pts_grp4-6",1.47687556581543,0.0116000883834585,127.315889068692,0
"83.11","all","4 yr.","excluded","no","1","Female","Logit","curr_pts_grp7-9",1.72780269787549,0.0188445391094989,91.6871825750603,0
"83.12","all","4 yr.","excluded","no","1","Female","Logit","curr_pts_grp10-150",2.16256473163911,0.0229399394315688,94.2707254345707,0
"84","all","4 yr.","excluded","with","1","Female","Logit","(Intercept)",-13.1065552514318,0.447102081343878,-29.3144581479843,6.7857294773155e-189
"84.1","all","4 yr.","excluded","with","1","Female","Logit","policyTRUE",-0.608045284169426,0.726318257551287,-0.837160952306766,0.402502102872288
"84.2","all","4 yr.","excluded","with","1","Female","Logit","age_grp16-19",2.64757336414905,0.447654964090619,5.91431699976213,3.33255519262657e-09
"84.3","all","4 yr.","excluded","with","1","Female","Logit","age_grp20-24",2.4623401016367,0.447320490850375,5.50464410194061,3.69914784408247e-08
"84.4","all","4 yr.","excluded","with","1","Female","Logit","age_grp25-34",2.31101684885772,0.44720819790616,5.16765314159706,2.37051714538956e-07
"84.5","all","4 yr.","excluded","with","1","Female","Logit","age_grp35-44",2.19501354084447,0.447205238370162,4.90829121064009,9.18733669695928e-07
"84.6","all","4 yr.","excluded","with","1","Female","Logit","age_grp45-54",2.00959965046228,0.447223985505082,4.49349702966557,7.00629991540736e-06
"84.7","all","4 yr.","excluded","with","1","Female","Logit","age_grp55-64",1.73915600569932,0.447339603644046,3.88777562176943,0.000101167079962212
"84.8","all","4 yr.","excluded","with","1","Female","Logit","age_grp65-199",1.25501115237236,0.447693584703669,2.80328151944161,0.00505854926987453
"84.9","all","4 yr.","excluded","with","1","Female","Logit","curr_pts_grp1-3",1.09280215831555,0.00733701659912377,148.943667163852,0
"84.10","all","4 yr.","excluded","with","1","Female","Logit","curr_pts_grp4-6",1.47751067215359,0.0115990690392276,127.381832727842,0
"84.11","all","4 yr.","excluded","with","1","Female","Logit","curr_pts_grp7-9",1.72918773785243,0.0188439624726148,91.7634887230002,0
"84.12","all","4 yr.","excluded","with","1","Female","Logit","curr_pts_grp10-150",2.16717198534337,0.0229413198842136,94.4658806154676,0
"84.13","all","4 yr.","excluded","with","1","Female","Logit","policyTRUE:age_grp16-19",0.757231522402118,0.726893367370993,1.04173673387728,0.297533753164214
"84.14","all","4 yr.","excluded","with","1","Female","Logit","policyTRUE:age_grp20-24",0.695038205737237,0.726558476054242,0.956617022089972,0.338760593923284
"84.15","all","4 yr.","excluded","with","1","Female","Logit","policyTRUE:age_grp25-34",0.768408292560774,0.726430032414116,1.05778706588872,0.290152530818942
"84.16","all","4 yr.","excluded","with","1","Female","Logit","policyTRUE:age_grp35-44",0.831578384670399,0.726426955169442,1.14475155244815,0.252312089536853
"84.17","all","4 yr.","excluded","with","1","Female","Logit","policyTRUE:age_grp45-54",0.853196719282944,0.726444523929107,1.1744829662536,0.240201630785705
"84.18","all","4 yr.","excluded","with","1","Female","Logit","policyTRUE:age_grp55-64",0.914417475806588,0.726558428622248,1.2585601374697,0.208189252879157
"84.19","all","4 yr.","excluded","with","1","Female","Logit","policyTRUE:age_grp65-199",1.04781281449572,0.726881309731684,1.44151844388805,0.149438270522909
"85","all","4 yr.","excluded","no","2","Female","Logit","(Intercept)",-12.5358149719416,0.228379684029481,-54.8902369543667,0
"85.1","all","4 yr.","excluded","no","2","Female","Logit","policyTRUE",0.0318160885066839,0.00275063125888802,11.5668315787068,6.06824204530546e-31
"85.2","all","4 yr.","excluded","no","2","Female","Logit","age_grp16-19",3.4243573953189,0.228497554468889,14.986407199317,9.00968771326736e-51
"85.3","all","4 yr.","excluded","no","2","Female","Logit","age_grp20-24",3.46329957736578,0.228417164785164,15.1621686602369,6.29557659504527e-52
"85.4","all","4 yr.","excluded","no","2","Female","Logit","age_grp25-34",3.3895033891688,0.22839448278246,14.840565971102,8.00774917322194e-50
"85.5","all","4 yr.","excluded","no","2","Female","Logit","age_grp35-44",3.35271977727038,0.228392999002302,14.6796083589085,8.70920185382072e-49
"85.6","all","4 yr.","excluded","no","2","Female","Logit","age_grp45-54",3.18696134348087,0.228394670752978,13.9537465255823,2.98503675376361e-44
"85.7","all","4 yr.","excluded","no","2","Female","Logit","age_grp55-64",2.91962869783572,0.228411880117995,12.7822979099313,2.05895058283263e-37
"85.8","all","4 yr.","excluded","no","2","Female","Logit","age_grp65-199",2.45125430129315,0.228463418934154,10.7293076183878,7.41496637090999e-27
"85.9","all","4 yr.","excluded","no","2","Female","Logit","curr_pts_grp1-3",1.12862098789976,0.00328563541269361,343.501589841491,0
"85.10","all","4 yr.","excluded","no","2","Female","Logit","curr_pts_grp4-6",1.61457441799901,0.00496798466769399,324.99585365034,0
"85.11","all","4 yr.","excluded","no","2","Female","Logit","curr_pts_grp7-9",1.83019086150834,0.00818650329565275,223.561977001856,0
"85.12","all","4 yr.","excluded","no","2","Female","Logit","curr_pts_grp10-150",1.9801374189988,0.0115242152207389,171.824057523271,0
"86","all","4 yr.","excluded","with","2","Female","Logit","(Intercept)",-12.3220130959212,0.301145865600093,-40.9170920257101,0
"86.1","all","4 yr.","excluded","with","2","Female","Logit","policyTRUE",-0.416533921917792,0.460907657242983,-0.903725324090682,0.366141067440582
"86.2","all","4 yr.","excluded","with","2","Female","Logit","age_grp16-19",3.19888687948183,0.30135707523414,10.6149386968813,2.53961079884597e-26
"86.3","all","4 yr.","excluded","with","2","Female","Logit","age_grp20-24",3.25018699957812,0.301211689002899,10.7903747372395,3.82227776968332e-27
"86.4","all","4 yr.","excluded","with","2","Female","Logit","age_grp25-34",3.18859286563553,0.301175283667901,10.5871664726363,3.41781254047035e-26
"86.5","all","4 yr.","excluded","with","2","Female","Logit","age_grp35-44",3.13952818487693,0.301172685712871,10.424345678778,1.9197612182814e-25
"86.6","all","4 yr.","excluded","with","2","Female","Logit","age_grp45-54",2.97147623492806,0.301177029575921,9.86621137446009,5.83261089534409e-23
"86.7","all","4 yr.","excluded","with","2","Female","Logit","age_grp55-64",2.69929338981317,0.301206760310376,8.96159630358795,3.20011543357215e-19
"86.8","all","4 yr.","excluded","with","2","Female","Logit","age_grp65-199",2.19570398718482,0.30130111053733,7.28740754811383,3.15975986976814e-13
"86.9","all","4 yr.","excluded","with","2","Female","Logit","curr_pts_grp1-3",1.12859561753361,0.00328556291156776,343.501447974125,0
"86.10","all","4 yr.","excluded","with","2","Female","Logit","curr_pts_grp4-6",1.61471066940891,0.00496795865747506,325.024981232348,0
"86.11","all","4 yr.","excluded","with","2","Female","Logit","curr_pts_grp7-9",1.83049118203196,0.00818663631394519,223.595028756058,0
"86.12","all","4 yr.","excluded","with","2","Female","Logit","curr_pts_grp10-150",1.98081256157402,0.0115255355350645,171.862952098645,0
"86.13","all","4 yr.","excluded","with","2","Female","Logit","policyTRUE:age_grp16-19",0.469080730768516,0.461150779493742,1.01719600535747,0.309060195970888
"86.14","all","4 yr.","excluded","with","2","Female","Logit","policyTRUE:age_grp20-24",0.446969712311475,0.460986432768929,0.969594071623188,0.332248869114768
"86.15","all","4 yr.","excluded","with","2","Female","Logit","policyTRUE:age_grp25-34",0.423887192120296,0.460942713062613,0.919609270540125,0.35777698043788
"86.16","all","4 yr.","excluded","with","2","Female","Logit","policyTRUE:age_grp35-44",0.447120706101375,0.460940152209717,0.970019001290965,0.33203702092006
"86.17","all","4 yr.","excluded","with","2","Female","Logit","policyTRUE:age_grp45-54",0.451470365650834,0.46094505630972,0.979445075873599,0.327360114219359
"86.18","all","4 yr.","excluded","with","2","Female","Logit","policyTRUE:age_grp55-64",0.460386802862022,0.46098059740623,0.99871188820625,0.317934280036361
"86.19","all","4 yr.","excluded","with","2","Female","Logit","policyTRUE:age_grp65-199",0.523030696997552,0.461086244195419,1.13434461249267,0.256650022528986
"87","all","4 yr.","excluded","no","3","Female","Logit","(Intercept)",-10.1413536267926,0.0716972799871819,-141.446839107504,0
"87.1","all","4 yr.","excluded","no","3","Female","Logit","policyTRUE",-0.124485092629447,0.0028609650385735,-43.5115742244497,0
"87.2","all","4 yr.","excluded","no","3","Female","Logit","age_grp16-19",1.12300768949719,0.0720515579091216,15.5861680452995,9.03958103955037e-55
"87.3","all","4 yr.","excluded","no","3","Female","Logit","age_grp20-24",1.13868351005687,0.0718124613688387,15.856349836116,1.27067746788043e-56
"87.4","all","4 yr.","excluded","no","3","Female","Logit","age_grp25-34",0.940058143974372,0.0717513159212651,13.101615376726,3.22323584848301e-39
"87.5","all","4 yr.","excluded","no","3","Female","Logit","age_grp35-44",0.889156741182617,0.0717470174786491,12.3929436014147,2.85372677794031e-35
"87.6","all","4 yr.","excluded","no","3","Female","Logit","age_grp45-54",0.675440985642563,0.0717568789625827,9.41290919292586,4.82591087997794e-21
"87.7","all","4 yr.","excluded","no","3","Female","Logit","age_grp55-64",0.438983910402175,0.0718183934969402,6.11241617958048,9.81338547655665e-10
"87.8","all","4 yr.","excluded","no","3","Female","Logit","age_grp65-199",0.139452828695536,0.0719594932336135,1.93793511361743,0.0526311393440981
"87.9","all","4 yr.","excluded","no","3","Female","Logit","curr_pts_grp1-3",1.1956115129786,0.00342511887178387,349.071538167055,0
"87.10","all","4 yr.","excluded","no","3","Female","Logit","curr_pts_grp4-6",1.7746449500904,0.00495536969300558,358.125641482467,0
"87.11","all","4 yr.","excluded","no","3","Female","Logit","curr_pts_grp7-9",2.09550679393743,0.00770440538670554,271.988127409984,0
"87.12","all","4 yr.","excluded","no","3","Female","Logit","curr_pts_grp10-150",2.35527351438616,0.0102607284820097,229.542524053307,0
"88","all","4 yr.","excluded","with","3","Female","Logit","(Intercept)",-10.1844613618837,0.103057577107791,-98.8230234758134,0
"88.1","all","4 yr.","excluded","with","3","Female","Logit","policyTRUE",-0.0390914707292085,0.143424769492414,-0.272557319544978,0.785193524132223
"88.2","all","4 yr.","excluded","with","3","Female","Logit","age_grp16-19",1.14237054716892,0.103600533537287,11.0266859461469,2.84143599173305e-28
"88.3","all","4 yr.","excluded","with","3","Female","Logit","age_grp20-24",1.16354554219274,0.10323127817973,11.2712499807176,1.81968021087532e-29
"88.4","all","4 yr.","excluded","with","3","Female","Logit","age_grp25-34",0.992724408936,0.103145004724883,9.62455149024307,6.29810779926412e-22
"88.5","all","4 yr.","excluded","with","3","Female","Logit","age_grp35-44",0.928386325402104,0.103138724531957,9.00133610935291,2.22987151871429e-19
"88.6","all","4 yr.","excluded","with","3","Female","Logit","age_grp45-54",0.730936874209055,0.103155268726372,7.08579293363996,1.38250396859176e-12
"88.7","all","4 yr.","excluded","with","3","Female","Logit","age_grp55-64",0.491935728805081,0.103243532308798,4.76480916338387,1.89032472090594e-06
"88.8","all","4 yr.","excluded","with","3","Female","Logit","age_grp65-199",0.146071874489065,0.103465591571512,1.41179180701929,0.15801127155686
"88.9","all","4 yr.","excluded","with","3","Female","Logit","curr_pts_grp1-3",1.19564731644797,0.00342513389799033,349.080459934575,0
"88.10","all","4 yr.","excluded","with","3","Female","Logit","curr_pts_grp4-6",1.77468151616411,0.00495549635142885,358.123866977,0
"88.11","all","4 yr.","excluded","with","3","Female","Logit","curr_pts_grp7-9",2.09550988362045,0.00770470638084438,271.977902860822,0
