,past_pts,window,seasonality,age_int,pts_target,sex,reg_type,Variable,Estimate,Std_Error,z_stat,p_value
79.25,all,4 yr.,mnwk,no,9+,Male,Logit,weekdayTuesday,0.008107579,0.033068128,0.245178063,0.806318561
79.26,all,4 yr.,mnwk,no,9+,Male,Logit,weekdayWednesday,0.05952604,0.032656024,1.822819579,0.068330721
79.27,all,4 yr.,mnwk,no,9+,Male,Logit,weekdayThursday,0.193113664,0.03168455,6.094884287,1.10E-09
79.28,all,4 yr.,mnwk,no,9+,Male,Logit,weekdayFriday,0.266804912,0.031161534,8.561995374,1.11E-17
79.29,all,4 yr.,mnwk,no,9+,Male,Logit,weekdaySaturday,0.211968526,0.031508507,6.727342827,1.73E-11
80,all,4 yr.,mnwk,with,9+,Male,Logit,(Intercept),-12.4697873,0.160545597,-77.67131282,0
80.1,all,4 yr.,mnwk,with,9+,Male,Logit,policyTRUE,-0.390616473,0.247800528,-1.576334301,0.114948781
80.2,all,4 yr.,mnwk,with,9+,Male,Logit,age_grp16-19,0.511053032,0.159570355,3.202681556,0.001361544
80.3,all,4 yr.,mnwk,with,9+,Male,Logit,age_grp20-24,-0.062674105,0.158368924,-0.395747497,0.692291312
80.4,all,4 yr.,mnwk,with,9+,Male,Logit,age_grp25-34,-0.737896816,0.158139643,-4.666109027,3.07E-06
80.5,all,4 yr.,mnwk,with,9+,Male,Logit,age_grp35-44,-1.203156452,0.159010593,-7.566517627,3.83E-14
80.6,all,4 yr.,mnwk,with,9+,Male,Logit,age_grp45-54,-1.390548106,0.159538277,-8.716078222,2.88E-18
80.7,all,4 yr.,mnwk,with,9+,Male,Logit,age_grp55-64,-1.628309207,0.162152676,-10.04182752,9.98E-24
80.8,all,4 yr.,mnwk,with,9+,Male,Logit,age_grp65-199,-1.257476376,0.161621655,-7.78037062,7.23E-15
80.9,all,4 yr.,mnwk,with,9+,Male,Logit,curr_pts_grp1-3,0.799655818,0.02191249,36.49315175,1.42E-291
80.1,all,4 yr.,mnwk,with,9+,Male,Logit,curr_pts_grp4-6,1.230678446,0.027275463,45.12034988,0
80.11,all,4 yr.,mnwk,with,9+,Male,Logit,curr_pts_grp7-9,1.563984258,0.034000646,45.9986627,0
80.12,all,4 yr.,mnwk,with,9+,Male,Logit,curr_pts_grp10-150,2.16355895,0.029350448,73.71468178,0
80.13,all,4 yr.,mnwk,with,9+,Male,Logit,month02,0.087387588,0.043692926,2.000039712,0.045495976
80.14,all,4 yr.,mnwk,with,9+,Male,Logit,month03,-0.00451554,0.04372536,-0.103270511,0.91774828
80.15,all,4 yr.,mnwk,with,9+,Male,Logit,month04,0.177961037,0.042581048,4.179348466,2.92E-05
80.16,all,4 yr.,mnwk,with,9+,Male,Logit,month05,0.275360145,0.041257946,6.674111775,2.49E-11
80.17,all,4 yr.,mnwk,with,9+,Male,Logit,month06,0.230387046,0.04196482,5.49000433,4.02E-08
80.18,all,4 yr.,mnwk,with,9+,Male,Logit,month07,-0.001212617,0.044025502,-0.027543504,0.978026242
80.19,all,4 yr.,mnwk,with,9+,Male,Logit,month08,0.077488966,0.04306695,1.799267568,0.071976366
80.2,all,4 yr.,mnwk,with,9+,Male,Logit,month09,0.337496213,0.040859833,8.25985301,1.46E-16
80.21,all,4 yr.,mnwk,with,9+,Male,Logit,month10,0.234329153,0.041450838,5.653182452,1.58E-08
80.22,all,4 yr.,mnwk,with,9+,Male,Logit,month11,0.174652201,0.042258488,4.132949578,3.58E-05
80.23,all,4 yr.,mnwk,with,9+,Male,Logit,month12,0.050584815,0.043182587,1.171416961,0.241431218
80.24,all,4 yr.,mnwk,with,9+,Male,Logit,weekdayMonday,-0.139878279,0.034354571,-4.071606012,4.67E-05
80.25,all,4 yr.,mnwk,with,9+,Male,Logit,weekdayTuesday,0.008108043,0.033067942,0.245193461,0.806306639
80.26,all,4 yr.,mnwk,with,9+,Male,Logit,weekdayWednesday,0.059525928,0.03265584,1.822826452,0.06832968
80.27,all,4 yr.,mnwk,with,9+,Male,Logit,weekdayThursday,0.193114633,0.031684374,6.094948715,1.09E-09
80.28,all,4 yr.,mnwk,with,9+,Male,Logit,weekdayFriday,0.266805986,0.031161361,8.562077338,1.11E-17
80.29,all,4 yr.,mnwk,with,9+,Male,Logit,weekdaySaturday,0.211969274,0.031508334,6.727403494,1.73E-11
80.3,all,4 yr.,mnwk,with,9+,Male,Logit,policyTRUE:age_grp16-19,0.111281022,0.252081761,0.441448132,0.658888604
80.31,all,4 yr.,mnwk,with,9+,Male,Logit,policyTRUE:age_grp20-24,0.130521185,0.250550396,0.520937853,0.602410065
80.32,all,4 yr.,mnwk,with,9+,Male,Logit,policyTRUE:age_grp25-34,0.095443203,0.250432498,0.381113487,0.70311904
80.33,all,4 yr.,mnwk,with,9+,Male,Logit,policyTRUE:age_grp35-44,0.171827632,0.251668367,0.682754191,0.494762181
80.34,all,4 yr.,mnwk,with,9+,Male,Logit,policyTRUE:age_grp45-54,0.119280592,0.252400338,0.472584912,0.636509349
80.35,all,4 yr.,mnwk,with,9+,Male,Logit,policyTRUE:age_grp55-64,0.198986071,0.255600866,0.778503118,0.436272469
80.36,all,4 yr.,mnwk,with,9+,Male,Logit,policyTRUE:age_grp65-199,0.263061567,0.254615806,1.033170607,0.301524065
81,all,4 yr.,mnwk,no,all,Female,Logit,(Intercept),-10.77951618,0.065352701,-164.9436973,0
81.1,all,4 yr.,mnwk,no,all,Female,Logit,policyTRUE,-0.029374499,0.00186728,-15.73116652,9.25E-56
81.2,all,4 yr.,mnwk,no,all,Female,Logit,age_grp16-19,1.799020795,0.065355097,27.52686295,8.38E-167
81.3,all,4 yr.,mnwk,no,all,Female,Logit,age_grp20-24,1.777904042,0.065244285,27.24995807,1.66E-163
81.4,all,4 yr.,mnwk,no,all,Female,Logit,age_grp25-34,1.631456722,0.06521243,25.01757273,3.94E-138
81.5,all,4 yr.,mnwk,no,all,Female,Logit,age_grp35-44,1.577564241,0.065210491,24.19187783,2.71E-129
81.6,all,4 yr.,mnwk,no,all,Female,Logit,age_grp45-54,1.388253958,0.065214135,21.28762355,1.48E-100
81.7,all,4 yr.,mnwk,no,all,Female,Logit,age_grp55-64,1.136659048,0.065242567,17.42204668,5.61E-68
81.8,all,4 yr.,mnwk,no,all,Female,Logit,age_grp65-199,0.756082623,0.065316921,11.57560107,5.48E-31
81.9,all,4 yr.,mnwk,no,all,Female,Logit,curr_pts_grp1-3,1.154127798,0.002235049,516.3768711,0
81.1,all,4 yr.,mnwk,no,all,Female,Logit,curr_pts_grp4-6,1.679230478,0.003318451,506.0284751,0
81.11,all,4 yr.,mnwk,no,all,Female,Logit,curr_pts_grp7-9,1.953650596,0.005299287,368.6629385,0
81.12,all,4 yr.,mnwk,no,all,Female,Logit,curr_pts_grp10-150,2.200809712,0.007107913,309.6281046,0
81.13,all,4 yr.,mnwk,no,all,Female,Logit,month02,0.23697597,0.004809058,49.27700477,0
81.14,all,4 yr.,mnwk,no,all,Female,Logit,month03,0.305257532,0.00464034,65.78344284,0
81.15,all,4 yr.,mnwk,no,all,Female,Logit,month04,0.306484546,0.004712725,65.03340535,0
81.16,all,4 yr.,mnwk,no,all,Female,Logit,month05,0.330375919,0.004647502,71.08676706,0
81.17,all,4 yr.,mnwk,no,all,Female,Logit,month06,0.268083119,0.004745276,56.4947372,0
81.18,all,4 yr.,mnwk,no,all,Female,Logit,month07,0.172983273,0.004803057,36.01524094,4.83E-284
81.19,all,4 yr.,mnwk,no,all,Female,Logit,month08,0.085525277,0.004906752,17.43011853,4.87E-68
81.2,all,4 yr.,mnwk,no,all,Female,Logit,month09,0.389429698,0.004611249,84.45211125,0
81.21,all,4 yr.,mnwk,no,all,Female,Logit,month10,0.354357486,0.004600187,77.03110667,0
81.22,all,4 yr.,mnwk,no,all,Female,Logit,month11,0.338038998,0.004654185,72.63119783,0
81.23,all,4 yr.,mnwk,no,all,Female,Logit,month12,-0.558059773,0.005847252,-95.43966688,0
81.24,all,4 yr.,mnwk,no,all,Female,Logit,weekdayMonday,0.635404121,0.004063913,156.3527985,0
81.25,all,4 yr.,mnwk,no,all,Female,Logit,weekdayTuesday,0.777962013,0.003970136,195.953492,0
81.26,all,4 yr.,mnwk,no,all,Female,Logit,weekdayWednesday,0.82619477,0.003941011,209.6403348,0
81.27,all,4 yr.,mnwk,no,all,Female,Logit,weekdayThursday,0.764152659,0.003981069,191.9466185,0
81.28,all,4 yr.,mnwk,no,all,Female,Logit,weekdayFriday,0.606092735,0.004087783,148.2692981,0
81.29,all,4 yr.,mnwk,no,all,Female,Logit,weekdaySaturday,0.133746258,0.00449996,29.72165397,4.03E-194
82,all,4 yr.,mnwk,with,all,Female,Logit,(Intercept),-10.75563383,0.092933201,-115.7351058,0
82.1,all,4 yr.,mnwk,with,all,Female,Logit,policyTRUE,-0.076025314,0.130355451,-0.583215463,0.559748263
82.2,all,4 yr.,mnwk,with,all,Female,Logit,age_grp16-19,1.766424586,0.093085988,18.97626725,2.68E-80
82.3,all,4 yr.,mnwk,with,all,Female,Logit,age_grp20-24,1.756638131,0.09290613,18.90766651,9.86E-80
82.4,all,4 yr.,mnwk,with,all,Female,Logit,age_grp25-34,1.621209571,0.092860315,17.45858364,2.96E-68
82.5,all,4 yr.,mnwk,with,all,Female,Logit,age_grp35-44,1.551529077,0.092857358,16.70873598,1.13E-62
82.6,all,4 yr.,mnwk,with,all,Female,Logit,age_grp45-54,1.365211051,0.092864813,14.70105856,6.35E-49
82.7,all,4 yr.,mnwk,with,all,Female,Logit,age_grp55-64,1.106404552,0.092908988,11.90847708,1.07E-32
82.8,all,4 yr.,mnwk,with,all,Female,Logit,age_grp65-199,0.684755249,0.093033021,7.360346239,1.83E-13
82.9,all,4 yr.,mnwk,with,all,Female,Logit,curr_pts_grp1-3,1.154096318,0.00223499,516.3764028,0
82.1,all,4 yr.,mnwk,with,all,Female,Logit,curr_pts_grp4-6,1.679380569,0.003318421,506.0781884,0
82.11,all,4 yr.,mnwk,with,all,Female,Logit,curr_pts_grp7-9,1.9539784,0.005299372,368.7188419,0
82.12,all,4 yr.,mnwk,with,all,Female,Logit,curr_pts_grp10-150,2.201592067,0.007108891,309.695551,0
82.13,all,4 yr.,mnwk,with,all,Female,Logit,month02,0.236969631,0.004809053,49.27573259,0
82.14,all,4 yr.,mnwk,with,all,Female,Logit,month03,0.305244895,0.004640336,65.78077795,0
82.15,all,4 yr.,mnwk,with,all,Female,Logit,month04,0.306514362,0.004712721,65.03978878,0
82.16,all,4 yr.,mnwk,with,all,Female,Logit,month05,0.33040308,0.004647499,71.09267049,0
82.17,all,4 yr.,mnwk,with,all,Female,Logit,month06,0.268108114,0.004745272,56.50005387,0
82.18,all,4 yr.,mnwk,with,all,Female,Logit,month07,0.173006657,0.004803053,36.02014156,4.05E-284
82.19,all,4 yr.,mnwk,with,all,Female,Logit,month08,0.085545603,0.004906748,17.43427636,4.53E-68
82.2,all,4 yr.,mnwk,with,all,Female,Logit,month09,0.389445811,0.004611244,84.45568585,0
82.21,all,4 yr.,mnwk,with,all,Female,Logit,month10,0.354369897,0.004600182,77.03388078,0
82.22,all,4 yr.,mnwk,with,all,Female,Logit,month11,0.338046418,0.00465418,72.63286403,0
82.23,all,4 yr.,mnwk,with,all,Female,Logit,month12,-0.558057414,0.005847247,-95.43934413,0
82.24,all,4 yr.,mnwk,with,all,Female,Logit,weekdayMonday,0.635403984,0.004063909,156.352923,0
82.25,all,4 yr.,mnwk,with,all,Female,Logit,weekdayTuesday,0.777962385,0.003970132,195.9537859,0
82.26,all,4 yr.,mnwk,with,all,Female,Logit,weekdayWednesday,0.826194843,0.003941007,209.6405685,0
82.27,all,4 yr.,mnwk,with,all,Female,Logit,weekdayThursday,0.764153501,0.003981065,191.9470263,0
82.28,all,4 yr.,mnwk,with,all,Female,Logit,weekdayFriday,0.606093389,0.004087779,148.2696055,0
82.29,all,4 yr.,mnwk,with,all,Female,Logit,weekdaySaturday,0.133746427,0.004499956,29.72171965,4.02E-194
82.3,all,4 yr.,mnwk,with,all,Female,Logit,policyTRUE:age_grp16-19,0.062490678,0.130700901,0.478119718,0.632564998
82.31,all,4 yr.,mnwk,with,all,Female,Logit,policyTRUE:age_grp20-24,0.041467589,0.130473678,0.317823411,0.750618892
82.32,all,4 yr.,mnwk,with,all,Female,Logit,policyTRUE:age_grp25-34,0.020033233,0.130412366,0.15361452,0.877913688
82.33,all,4 yr.,mnwk,with,all,Female,Logit,policyTRUE:age_grp35-44,0.050828369,0.130409216,0.389760558,0.696713612
82.34,all,4 yr.,mnwk,with,all,Female,Logit,policyTRUE:age_grp45-54,0.044969665,0.130419061,0.34480899,0.730237974
82.35,all,4 yr.,mnwk,with,all,Female,Logit,policyTRUE:age_grp55-64,0.058681571,0.130478051,0.449742855,0.652895867
82.36,all,4 yr.,mnwk,with,all,Female,Logit,policyTRUE:age_grp65-199,0.133514455,0.130631151,1.022072104,0.306746775
83,all,4 yr.,mnwk,no,1,Female,Logit,(Intercept),-14.46840923,0.353209515,-40.9626825,0
83.1,all,4 yr.,mnwk,no,1,Female,Logit,policyTRUE,0.212379972,0.006194947,34.28277462,1.42E-257
83.2,all,4 yr.,mnwk,no,1,Female,Logit,age_grp16-19,3.001375805,0.353122352,8.49953504,1.90E-17
83.3,all,4 yr.,mnwk,no,1,Female,Logit,age_grp20-24,2.781773483,0.352960222,7.881266245,3.24E-15
83.4,all,4 yr.,mnwk,no,1,Female,Logit,age_grp25-34,2.67103802,0.352891841,7.568999076,3.76E-14
83.5,all,4 yr.,mnwk,no,1,Female,Logit,age_grp35-44,2.590572415,0.352889525,7.34102951,2.12E-13
83.6,all,4 yr.,mnwk,no,1,Female,Logit,age_grp45-54,2.418385546,0.352895318,6.852982805,7.23E-12
83.7,all,4 yr.,mnwk,no,1,Female,Logit,age_grp55-64,2.185199235,0.352948525,6.191268924,5.97E-10
83.8,all,4 yr.,mnwk,no,1,Female,Logit,age_grp65-199,1.786561678,0.353094194,5.059731107,4.20E-07
83.9,all,4 yr.,mnwk,no,1,Female,Logit,curr_pts_grp1-3,1.093931274,0.00733817,149.0741186,0
83.1,all,4 yr.,mnwk,no,1,Female,Logit,curr_pts_grp4-6,1.478510034,0.011600649,127.4506303,0
83.11,all,4 yr.,mnwk,no,1,Female,Logit,curr_pts_grp7-9,1.72977511,0.018845011,91.78955172,0
83.12,all,4 yr.,mnwk,no,1,Female,Logit,curr_pts_grp10-150,2.165995976,0.022941094,94.41554749,0
83.13,all,4 yr.,mnwk,no,1,Female,Logit,month02,0.291998283,0.016199678,18.02494409,1.24E-72
83.14,all,4 yr.,mnwk,no,1,Female,Logit,month03,0.408612706,0.015488846,26.38109422,2.26E-153
83.15,all,4 yr.,mnwk,no,1,Female,Logit,month04,0.32879039,0.01597543,20.58100352,4.06E-94
83.16,all,4 yr.,mnwk,no,1,Female,Logit,month05,0.404607343,0.01560575,25.92681181,3.32E-148
83.17,all,4 yr.,mnwk,no,1,Female,Logit,month06,0.368410061,0.015823637,23.28226238,6.71E-120
83.18,all,4 yr.,mnwk,no,1,Female,Logit,month07,0.200669765,0.016257472,12.34323306,5.30E-35
83.19,all,4 yr.,mnwk,no,1,Female,Logit,month08,0.183343869,0.01635749,11.20855753,3.70E-29
83.2,all,4 yr.,mnwk,no,1,Female,Logit,month09,0.619277497,0.015029329,41.20460012,0
83.21,all,4 yr.,mnwk,no,1,Female,Logit,month10,0.41457106,0.015490974,26.76210496,8.93E-158
83.22,all,4 yr.,mnwk,no,1,Female,Logit,month11,0.345277439,0.01585323,21.77962713,3.62E-105
83.23,all,4 yr.,mnwk,no,1,Female,Logit,month12,-0.502772635,0.019572485,-25.68772644,1.60E-145
83.24,all,4 yr.,mnwk,no,1,Female,Logit,weekdayMonday,0.785611878,0.013744372,57.15880518,0
83.25,all,4 yr.,mnwk,no,1,Female,Logit,weekdayTuesday,0.917081143,0.013476078,68.05252452,0
83.26,all,4 yr.,mnwk,no,1,Female,Logit,weekdayWednesday,0.961809577,0.013396799,71.79398183,0
83.27,all,4 yr.,mnwk,no,1,Female,Logit,weekdayThursday,0.891087488,0.013541008,65.80658289,0
83.28,all,4 yr.,mnwk,no,1,Female,Logit,weekdayFriday,0.699047711,0.013947562,50.11970567,0
83.29,all,4 yr.,mnwk,no,1,Female,Logit,weekdaySaturday,0.14410853,0.015562022,9.260270126,2.04E-20
84,all,4 yr.,mnwk,with,1,Female,Logit,(Intercept),-14.07681095,0.447356948,-31.46661972,2.49E-217
84.1,all,4 yr.,mnwk,with,1,Female,Logit,policyTRUE,-0.610917075,0.725762383,-0.841759079,0.399922822
84.2,all,4 yr.,mnwk,with,1,Female,Logit,age_grp16-19,2.648703662,0.447624297,5.917247295,3.27E-09
84.3,all,4 yr.,mnwk,with,1,Female,Logit,age_grp20-24,2.461455226,0.447289819,5.503043269,3.73E-08
84.4,all,4 yr.,mnwk,with,1,Female,Logit,age_grp25-34,2.310137144,0.447177526,5.166040357,2.39E-07
84.5,all,4 yr.,mnwk,with,1,Female,Logit,age_grp35-44,2.193699717,0.447174568,4.905689799,9.31E-07
84.6,all,4 yr.,mnwk,with,1,Female,Logit,age_grp45-54,2.008866149,0.447193316,4.492164976,7.05E-06
84.7,all,4 yr.,mnwk,with,1,Female,Logit,age_grp55-64,1.738657429,0.447308944,3.886927489,0.000101521
84.8,all,4 yr.,mnwk,with,1,Female,Logit,age_grp65-199,1.254851203,0.44766295,2.803116059,0.005061145
84.9,all,4 yr.,mnwk,with,1,Female,Logit,curr_pts_grp1-3,1.093792845,0.007337282,149.0733001,0
84.1,all,4 yr.,mnwk,with,1,Female,Logit,curr_pts_grp4-6,1.479166265,0.011599622,127.5184903,0
84.11,all,4 yr.,mnwk,with,1,Female,Logit,curr_pts_grp7-9,1.731184721,0.018844438,91.86714503,0
84.12,all,4 yr.,mnwk,with,1,Female,Logit,curr_pts_grp10-150,2.17065947,0.022942545,94.61284731,0
84.13,all,4 yr.,mnwk,with,1,Female,Logit,month02,0.291985274,0.016199676,18.0241433,1.26E-72
84.14,all,4 yr.,mnwk,with,1,Female,Logit,month03,0.408591201,0.015488846,26.37970635,2.34E-153
84.15,all,4 yr.,mnwk,with,1,Female,Logit,month04,0.328850278,0.015975433,20.58474844,3.76E-94
84.16,all,4 yr.,mnwk,with,1,Female,Logit,month05,0.404672743,0.015605755,25.93099387,2.98E-148
84.17,all,4 yr.,mnwk,with,1,Female,Logit,month06,0.368478687,0.015823641,23.28659353,6.06E-120
84.18,all,4 yr.,mnwk,with,1,Female,Logit,month07,0.200738259,0.016257474,12.34744436,5.03E-35
84.19,all,4 yr.,mnwk,with,1,Female,Logit,month08,0.183404922,0.016357492,11.21228863,3.55E-29
84.2,all,4 yr.,mnwk,with,1,Female,Logit,month09,0.619327831,0.015029329,41.20794833,0
84.21,all,4 yr.,mnwk,with,1,Female,Logit,month10,0.414610239,0.015490972,26.764636,8.34E-158
84.22,all,4 yr.,mnwk,with,1,Female,Logit,month11,0.345298551,0.015853228,21.78096126,3.52E-105
84.23,all,4 yr.,mnwk,with,1,Female,Logit,month12,-0.502763175,0.019572481,-25.68724757,1.62E-145
84.24,all,4 yr.,mnwk,with,1,Female,Logit,weekdayMonday,0.785611527,0.01374437,57.15878884,0
84.25,all,4 yr.,mnwk,with,1,Female,Logit,weekdayTuesday,0.917081607,0.013476076,68.05257033,0
84.26,all,4 yr.,mnwk,with,1,Female,Logit,weekdayWednesday,0.961809344,0.013396797,71.79397726,0
84.27,all,4 yr.,mnwk,with,1,Female,Logit,weekdayThursday,0.891088854,0.013541006,65.80669505,0
84.28,all,4 yr.,mnwk,with,1,Female,Logit,weekdayFriday,0.69904882,0.01394756,50.11979333,0
84.29,all,4 yr.,mnwk,with,1,Female,Logit,weekdaySaturday,0.144108813,0.01556202,9.260289765,2.04E-20
84.3,all,4 yr.,mnwk,with,1,Female,Logit,policyTRUE:age_grp16-19,0.757603271,0.726337928,1.043045175,0.296927371
84.31,all,4 yr.,mnwk,with,1,Female,Logit,policyTRUE:age_grp20-24,0.695799976,0.726002781,0.9583985,0.337861852
84.32,all,4 yr.,mnwk,with,1,Female,Logit,policyTRUE:age_grp25-34,0.768994961,0.725874235,1.059405231,0.289415268
84.33,all,4 yr.,mnwk,with,1,Female,Logit,policyTRUE:age_grp35-44,0.832324384,0.725871155,1.146655819,0.251523897
84.34,all,4 yr.,mnwk,with,1,Female,Logit,policyTRUE:age_grp45-54,0.853877945,0.725888736,1.176320698,0.239466748
84.35,all,4 yr.,mnwk,with,1,Female,Logit,policyTRUE:age_grp55-64,0.915338514,0.726002729,1.260792112,0.207383756
84.36,all,4 yr.,mnwk,with,1,Female,Logit,policyTRUE:age_grp65-199,1.048935909,0.726325858,1.444167102,0.148691976
85,all,4 yr.,mnwk,no,2,Female,Logit,(Intercept),-13.43592854,0.228228515,-58.87050763,0
85.1,all,4 yr.,mnwk,no,2,Female,Logit,policyTRUE,0.030271112,0.002751211,11.00283146,3.70E-28
85.2,all,4 yr.,mnwk,no,2,Female,Logit,age_grp16-19,3.42561922,0.228238042,15.0089757,6.41E-51
85.3,all,4 yr.,mnwk,no,2,Female,Logit,age_grp20-24,3.462709096,0.228157567,15.17683214,5.04E-52
85.4,all,4 yr.,mnwk,no,2,Female,Logit,age_grp25-34,3.388838805,0.228134859,14.8545418,6.50E-50
85.5,all,4 yr.,mnwk,no,2,Female,Logit,age_grp35-44,3.351675552,0.228133374,14.69173711,7.28E-49
85.6,all,4 yr.,mnwk,no,2,Female,Logit,age_grp45-54,3.186517032,0.228135046,13.96767874,2.45E-44
85.7,all,4 yr.,mnwk,no,2,Female,Logit,age_grp55-64,2.919567573,0.228152275,12.79657445,1.71E-37
85.8,all,4 yr.,mnwk,no,2,Female,Logit,age_grp65-199,2.451680827,0.228203872,10.74337961,6.37E-27
85.9,all,4 yr.,mnwk,no,2,Female,Logit,curr_pts_grp1-3,1.129731841,0.003285828,343.8195681,0
85.1,all,4 yr.,mnwk,no,2,Female,Logit,curr_pts_grp4-6,1.616448195,0.004968404,325.3455418,0
85.11,all,4 yr.,mnwk,no,2,Female,Logit,curr_pts_grp7-9,1.832486215,0.008187018,223.8282763,0
85.12,all,4 yr.,mnwk,no,2,Female,Logit,curr_pts_grp10-150,1.984044388,0.011525154,172.1490514,0
85.13,all,4 yr.,mnwk,no,2,Female,Logit,month02,0.284362541,0.007196609,39.51340948,0
85.14,all,4 yr.,mnwk,no,2,Female,Logit,month03,0.400868596,0.006882035,58.24855628,0
85.15,all,4 yr.,mnwk,no,2,Female,Logit,month04,0.388174931,0.007000907,55.44637977,0
85.16,all,4 yr.,mnwk,no,2,Female,Logit,month05,0.411742675,0.006910414,59.58292519,0
85.17,all,4 yr.,mnwk,no,2,Female,Logit,month06,0.315483258,0.007100353,44.43205168,0
85.18,all,4 yr.,mnwk,no,2,Female,Logit,month07,0.197206216,0.007221625,27.30773299,3.43E-164
85.19,all,4 yr.,mnwk,no,2,Female,Logit,month08,0.11612715,0.007367627,15.76181097,5.70E-56
85.2,all,4 yr.,mnwk,no,2,Female,Logit,month09,0.470495901,0.006859232,68.59308998,0
85.21,all,4 yr.,mnwk,no,2,Female,Logit,month10,0.420194422,0.006864629,61.21152934,0
85.22,all,4 yr.,mnwk,no,2,Female,Logit,month11,0.392555979,0.006960522,56.39748841,0
85.23,all,4 yr.,mnwk,no,2,Female,Logit,month12,-0.616493443,0.009010737,-68.4176482,0
85.24,all,4 yr.,mnwk,no,2,Female,Logit,weekdayMonday,0.715556572,0.006078546,117.7183802,0
85.25,all,4 yr.,mnwk,no,2,Female,Logit,weekdayTuesday,0.857055654,0.005946424,144.1295985,0
85.26,all,4 yr.,mnwk,no,2,Female,Logit,weekdayWednesday,0.891530134,0.005917167,150.6684026,0
85.27,all,4 yr.,mnwk,no,2,Female,Logit,weekdayThursday,0.830223206,0.005974229,138.9674273,0
85.28,all,4 yr.,mnwk,no,2,Female,Logit,weekdayFriday,0.660112269,0.006139857,107.5126459,0
85.29,all,4 yr.,mnwk,no,2,Female,Logit,weekdaySaturday,0.155450931,0.006788427,22.89940336,4.71E-116
86,all,4 yr.,mnwk,with,2,Female,Logit,(Intercept),-13.22167836,0.301106294,-43.91033536,0
86.1,all,4 yr.,mnwk,with,2,Female,Logit,policyTRUE,-0.418836684,0.460165014,-0.910188022,0.36272336
86.2,all,4 yr.,mnwk,with,2,Female,Logit,age_grp16-19,3.199838441,0.301235423,10.62238434,2.34E-26
86.3,all,4 yr.,mnwk,with,2,Female,Logit,age_grp20-24,3.249098912,0.30108998,10.79112266,3.79E-27
86.4,all,4 yr.,mnwk,with,2,Female,Logit,age_grp25-34,3.187535663,0.301053561,10.58793542,3.39E-26
86.5,all,4 yr.,mnwk,with,2,Female,Logit,age_grp35-44,3.138024214,0.301050963,10.42356479,1.94E-25
86.6,all,4 yr.,mnwk,with,2,Female,Logit,age_grp45-54,2.970603244,0.301055308,9.86730069,5.77E-23
86.7,all,4 yr.,mnwk,with,2,Female,Logit,age_grp55-64,2.69866975,0.301085051,8.963147593,3.16E-19
86.8,all,4 yr.,mnwk,with,2,Female,Logit,age_grp65-199,2.195437045,0.30117944,7.289465204,3.11E-13
86.9,all,4 yr.,mnwk,with,2,Female,Logit,curr_pts_grp1-3,1.129707061,0.003285754,343.8197625,0
86.1,all,4 yr.,mnwk,with,2,Female,Logit,curr_pts_grp4-6,1.616588192,0.00496838,325.3753085,0
86.11,all,4 yr.,mnwk,with,2,Female,Logit,curr_pts_grp7-9,1.832792599,0.008187156,223.8619242,0
86.12,all,4 yr.,mnwk,with,2,Female,Logit,curr_pts_grp10-150,1.984733215,0.011526502,172.1886918,0
86.13,all,4 yr.,mnwk,with,2,Female,Logit,month02,0.284357511,0.007196608,39.51271238,0
86.14,all,4 yr.,mnwk,with,2,Female,Logit,month03,0.400857987,0.006882035,58.24701546,0
86.15,all,4 yr.,mnwk,with,2,Female,Logit,month04,0.388197937,0.007000907,55.44966445,0
86.16,all,4 yr.,mnwk,with,2,Female,Logit,month05,0.411762619,0.006910415,59.58580334,0
86.17,all,4 yr.,mnwk,with,2,Female,Logit,month06,0.315501253,0.007100353,44.43458402,0
86.18,all,4 yr.,mnwk,with,2,Female,Logit,month07,0.19722332,0.007221625,27.31010173,3.22E-164
86.19,all,4 yr.,mnwk,with,2,Female,Logit,month08,0.116141674,0.007367628,15.76378149,5.52E-56
86.2,all,4 yr.,mnwk,with,2,Female,Logit,month09,0.470507319,0.006859231,68.59475789,0
86.21,all,4 yr.,mnwk,with,2,Female,Logit,month10,0.42020349,0.006864628,61.21285281,0
86.22,all,4 yr.,mnwk,with,2,Female,Logit,month11,0.392561229,0.006960522,56.39824482,0
86.23,all,4 yr.,mnwk,with,2,Female,Logit,month12,-0.616492322,0.009010736,-68.41752913,0
86.24,all,4 yr.,mnwk,with,2,Female,Logit,weekdayMonday,0.71555635,0.006078545,117.7183522,0
86.25,all,4 yr.,mnwk,with,2,Female,Logit,weekdayTuesday,0.8570559,0.005946423,144.1296506,0
86.26,all,4 yr.,mnwk,with,2,Female,Logit,weekdayWednesday,0.891530118,0.005917167,150.6684126,0
86.27,all,4 yr.,mnwk,with,2,Female,Logit,weekdayThursday,0.830224024,0.005974228,138.9675754,0
86.28,all,4 yr.,mnwk,with,2,Female,Logit,weekdayFriday,0.660112944,0.006139857,107.5127636,0
86.29,all,4 yr.,mnwk,with,2,Female,Logit,weekdaySaturday,0.15545106,0.006788427,22.89942403,4.71E-116
86.3,all,4 yr.,mnwk,with,2,Female,Logit,policyTRUE:age_grp16-19,0.469573937,0.460408533,1.01990711,0.307772517
86.31,all,4 yr.,mnwk,with,2,Female,Logit,policyTRUE:age_grp20-24,0.447800097,0.460243917,0.972962553,0.330571914
